store_id,sku_id,baseline_median,baseline_mad
5,P00507,8.93,0.01
5,P00508,4.7,0.01
5,P00509,2.2,0.01
5,P00510,3.17,0.01
5,P00511,22.57,0.01
5,P00512,2.19,0.01
5,P00513,5.34,0.01
5,P00514,11.11,0.01
5,P00515,8.11,0.01
5,P00516,4.62,0.01
5,P00517,5.52,0.01
5,P00518,4.54,0.01
5,P00520,4.7,0.01
5,P00521,4.32,0.01
5,P00522,3.63,0.01
5,P00523,13.16,0.01
5,P00524,3.17,0.01
5,P00525,4.2,0.01
5,P00526,8.09,0.01
5,P00527,3.53,0.01
5,P00528,20.61,0.01
5,P00529,8.51,0.01
5,P00530,9.64,0.01
5,P00531,2.91,0.01
5,P00532,3.67,0.01
5,P00533,5.37,0.01
5,P00534,2.62,0.01
5,P00535,12.41,0.01
5,P00536,5.04,0.01
5,P00537,3.91,0.01
5,P00538,3.3,0.01
5,P00539,4.44,0.01
5,P00540,3.44,0.01
5,P00541,2.79,0.01
5,P00542,5.19,0.01
5,P00543,3.49,0.01
5,P00544,2.99,0.01
5,P00546,9.95,0.01
5,P00547,7.06,0.01
5,P00548,7.8,0.01
5,P00550,5.05,0.01
5,P00551,3.77,0.01
5,P00552,3.82,0.01
5,P00553,1.83,0.01
5,P00554,5.02,0.01
5,P00555,7.63,0.01
5,P00556,3.92,0.01
5,P00557,2.94,0.01
5,P00558,9.76,0.01
5,P00559,3.15,0.01
5,P00560,4.18,0.01
5,P00561,3.38,0.01
5,P00562,5.49,0.01
5,P00563,9.29,0.01
5,P00564,10.12,0.01
5,P00566,4.99,0.01
5,P00567,3.13,0.01
5,P00568,1.91,0.01
5,P00569,5.48,0.01
5,P00570,3.89,0.01
5,P00571,2.75,0.01
5,P00572,3.46,0.01
5,P00573,8.99,0.01
5,P00574,5.99,0.01
5,P00575,3.79,0.01
5,P00576,4.03,0.01
5,P00577,3.29,0.01
5,P00578,2.95,0.01
5,P00579,2.34,0.01
5,P00580,8.39,0.01
5,P00581,3.03,0.01
5,P00582,8.08,0.01
5,P00584,3.78,0.01
5,P00586,5.53,0.01
5,P00587,15.01,0.01
5,P00588,8.2,0.01
5,P00589,11.12,0.01
5,P00590,3.68,0.01
5,P00591,4.63,0.01
5,P00593,6.8,0.01
5,P00594,3.54,0.01
5,P00595,2.85,0.01
5,P00596,6.93,0.01
5,P00597,9.24,0.01
5,P00598,13.38,0.01
5,P00599,8.08,0.01
5,P00600,3.61,0.01
5,P00601,2.34,0.01
5,P00602,5.93,0.01
5,P00604,13.34,0.01
5,P00605,3.17,0.01
5,P00607,5.89,0.01
5,P00608,4.46,0.01
5,P00609,7.65,0.01
5,P00611,17.36,0.01
5,P00612,4.24,0.01
5,P00613,3.96,0.01
5,P00614,3.74,0.01
5,P00615,2.98,0.01
5,P00616,8.04,0.01
5,P00617,3.03,0.01
5,P00618,1.23,0.01
5,P00619,2.28,0.01
5,P00621,3.26,0.01
5,P00622,10.69,0.01
5,P00623,8.9,0.01
5,P00624,2.82,0.01
5,P00625,6.63,0.01
5,P00626,5.8,0.01
5,P00627,3.05,0.01
5,P00628,2.25,0.01
5,P00629,2.75,0.01
5,P00631,3.23,0.01
5,P00632,5.04,0.01
5,P00633,3.88,0.01
5,P00634,4.25,0.01
5,P00636,6.94,0.01
5,P00637,4.2,0.01
5,P00638,4.41,0.01
5,P00639,3.77,0.01
5,P00640,7.63,0.01
5,P00641,11.8,0.01
5,P00642,3.38,0.01
5,P00644,2.7,0.01
5,P00645,5.99,0.01
5,P00646,7.26,0.01
5,P00647,4.35,0.01
5,P00648,10.19,0.01
5,P00649,14.59,0.01
5,P00650,3.45,0.01
5,P00651,3.3,0.01
5,P00652,4.71,0.01
5,P00653,10.53,0.01
5,P00654,2.63,0.01
5,P00655,2.46,0.01
5,P00656,13.03,0.01
5,P00657,13.47,0.01
5,P00658,3.92,0.01
5,P00659,3.37,0.01
5,P00661,2.78,0.01
5,P00662,4.94,0.01
5,P00663,2.39,0.01
5,P00664,7.03,0.01
5,P00665,11.92,0.01
5,P00666,2.43,0.01
5,P00668,5.03,0.01
5,P00669,4.52,0.01
5,P00670,8.37,0.01
5,P00671,3.83,0.01
5,P00672,2.31,0.01
5,P00673,2.47,0.01
5,P00674,5.3,0.01
5,P00675,8.48,0.01
5,P00676,13.82,0.01
5,P00677,10.88,0.01
5,P00678,3.22,0.01
5,P00679,5.38,0.01
5,P00680,2.33,0.01
5,P00681,5.47,0.01
5,P00682,3.42,0.01
5,P00684,2.36,0.01
5,P00686,3.78,0.01
5,P00687,6.16,0.01
5,P00688,2.15,0.01
5,P00689,2.35,0.01
5,P00690,3.91,0.01
5,P00691,2.64,0.01
5,P00692,9.84,0.01
5,P00693,8.25,0.01
5,P00694,3.44,0.01
5,P00695,5.45,0.01
5,P00696,2.12,0.01
5,P00697,2.56,0.01
5,P00698,2.52,0.01
5,P00699,4.18,0.01
5,P00700,3.42,0.01
5,P00701,5.68,0.01
5,P00703,14.06,0.01
5,P00705,12.13,0.01
5,P00706,7.71,0.01
5,P00707,3.04,0.01
5,P00708,2.49,0.01
5,P00709,3.68,0.01
5,P00710,9.04,0.01
5,P00711,6.92,0.01
5,P00712,6.76,0.01
5,P00713,6.05,0.01
5,P00714,4.66,0.01
5,P00715,4.54,0.01
5,P00717,8.48,0.01
5,P00718,2.03,0.01
5,P00719,1.82,0.01
5,P00721,13.67,0.01
5,P00722,6.66,0.01
5,P00723,4.02,0.01
5,P00724,4.59,0.01
5,P00725,7.3,0.01
5,P00726,5.62,0.01
5,P00727,2.08,0.01
5,P00728,8.85,0.01
5,P00729,9.13,0.01
5,P00730,6.01,0.01
5,P00731,4.06,0.01
5,P00732,6.73,0.01
5,P00733,2.62,0.01
5,P00734,8.33,0.01
5,P00735,10.74,0.01
5,P00736,11.43,0.01
5,P00737,5.75,0.01
5,P00738,4.3,0.01
5,P00739,5.06,0.01
5,P00740,3.41,0.01
5,P00741,13.22,0.01
5,P00742,4.66,0.01
5,P00743,7.14,0.01
5,P00744,11.71,0.01
5,P00745,3.74,0.01
5,P00746,9.75,0.01
5,P00747,11.49,0.01
5,P00748,6.62,0.01
5,P00749,6.04,0.01
5,P00750,6.49,0.01
5,P00751,7.95,0.01
5,P00752,4.29,0.01
5,P00753,9.02,0.01
5,P00754,1.8,0.01
5,P00755,3.01,0.01
5,P00756,11.45,0.01
5,P00757,4.06,0.01
5,P00758,7.42,0.01
5,P00759,3.05,0.01
5,P00760,2.14,0.01
5,P00761,1.85,0.01
5,P00762,2.9,0.01
5,P00763,11.38,0.01
5,P00764,11.61,0.01
5,P00765,3.63,0.01
5,P00766,2.3,0.01
5,P00767,6.86,0.01
5,P00768,11.13,0.01
5,P00769,3.12,0.01
5,P00770,8.01,0.01
5,P00771,3.17,0.01
5,P00772,2.07,0.01
5,P00773,2.49,0.01
5,P00775,5.15,0.01
5,P00776,4.84,0.01
5,P00777,7.79,0.01
5,P00778,1.31,0.01
5,P00779,10.47,0.01
5,P00780,8.82,0.01
5,P00781,3.98,0.01
5,P00782,6.94,0.01
5,P00783,5.39,0.01
5,P00784,5.77,0.01
5,P00785,7.16,0.01
5,P00786,3.61,0.01
5,P00788,4.01,0.01
5,P00789,2.96,0.01
5,P00790,5.84,0.01
5,P00791,4.15,0.01
5,P00792,3.98,0.01
5,P00793,7.72,0.01
5,P00794,5.59,0.01
5,P00795,4.85,0.01
5,P00796,3.69,0.01
5,P00797,2.8,0.01
5,P00798,2.95,0.01
5,P00799,8.21,0.01
5,P00800,3.67,0.01
5,P00801,6.43,0.01
5,P00802,1.96,0.01
5,P00803,1.92,0.01
5,P00804,7.43,0.01
5,P00805,16.14,0.01
5,P00806,4.19,0.01
5,P00807,3.85,0.01
5,P00809,2.31,0.01
5,P00810,7.51,0.01
5,P00811,7.28,0.01
5,P00812,10.31,0.01
5,P00813,5.11,0.01
5,P00814,8.2,0.01
5,P00816,13.62,0.01
5,P00817,7.3,0.01
5,P00818,9.73,0.01
5,P00820,3.98,0.01
5,P00821,3.31,0.01
5,P00823,14.88,0.01
5,P00824,3.03,0.01
5,P00825,2.4,0.01
5,P00826,8.59,0.01
5,P00827,2.83,0.01
5,P00828,10.82,0.01
5,P00830,8.68,0.01
5,P00832,5.1,0.01
5,P00833,3.41,0.01
5,P00834,8.04,0.01
5,P00835,3.72,0.01
5,P00836,17.25,0.01
5,P00837,7.85,0.01
5,P00838,9.9,0.01
5,P00839,7.73,0.01
5,P00840,5.89,0.01
5,P00841,2.85,0.01
5,P00842,2.02,0.01
5,P00844,7.17,0.01
5,P00845,4.05,0.01
5,P00846,2.58,0.01
5,P00847,3.29,0.01
5,P00848,3.53,0.01
5,P00849,2.0,0.01
5,P00850,3.14,0.01
5,P00851,5.39,0.01
5,P00852,2.26,0.01
5,P00853,2.46,0.01
5,P00854,1.61,0.01
5,P00855,2.05,0.01
5,P00856,4.8,0.01
5,P00857,5.23,0.01
5,P00858,4.74,0.01
5,P00859,5.15,0.01
5,P00860,19.81,0.01
5,P00861,5.81,0.01
5,P00862,4.06,0.01
5,P00863,4.89,0.01
5,P00866,7.62,0.01
5,P00867,6.77,0.01
5,P00868,3.33,0.01
5,P00869,3.43,0.01
5,P00870,7.76,0.01
5,P00871,1.94,0.01
5,P00872,5.56,0.01
5,P00873,6.14,0.01
5,P00874,5.11,0.01
5,P00875,7.21,0.01
5,P00876,5.15,0.01
5,P00877,3.11,0.01
5,P00878,1.93,0.01
5,P00879,2.67,0.01
5,P00880,2.35,0.01
5,P00881,2.84,0.01
5,P00883,8.94,0.01
5,P00884,5.45,0.01
5,P00885,10.32,0.01
5,P00886,2.81,0.01
5,P00887,4.24,0.01
5,P00888,4.76,0.01
5,P00889,2.44,0.01
5,P00890,7.6,0.01
5,P00891,11.34,0.01
5,P00892,13.15,0.01
5,P00893,5.08,0.01
5,P00894,8.41,0.01
5,P00895,1.91,0.01
5,P00896,5.61,0.01
5,P00897,12.2,0.01
5,P00898,10.24,0.01
5,P00899,6.09,0.01
5,P00900,3.07,0.01
5,P00901,3.66,0.01
5,P00902,8.77,0.01
5,P00903,3.37,0.01
5,P00904,3.47,0.01
5,P00905,3.33,0.01
5,P00906,2.04,0.01
5,P00907,6.21,0.01
5,P00908,4.06,0.01
5,P00909,3.66,0.01
5,P00910,2.28,0.01
5,P00911,1.91,0.01
5,P00912,3.37,0.01
5,P00913,7.25,0.01
5,P00914,3.13,0.01
5,P00915,2.92,0.01
5,P00916,10.87,0.01
5,P00917,2.87,0.01
5,P00918,9.17,0.01
5,P00919,3.83,0.01
5,P00920,2.87,0.01
5,P00921,2.58,0.01
5,P00922,3.75,0.01
5,P00923,2.79,0.01
5,P00924,4.06,0.01
5,P00926,3.92,0.01
5,P00927,12.93,0.01
5,P00928,3.73,0.01
5,P00929,4.11,0.01
5,P00930,3.14,0.01
5,P00931,12.78,0.01
5,P00932,4.58,0.01
5,P00933,4.58,0.01
5,P00934,14.85,0.01
5,P00935,3.41,0.01
5,P00936,15.52,0.01
5,P00937,3.68,0.01
5,P00938,8.14,0.01
5,P00939,1.97,0.01
5,P00940,3.89,0.01
5,P00942,6.41,0.01
5,P00943,1.92,0.01
5,P00944,6.68,0.01
5,P00945,4.04,0.01
5,P00946,6.69,0.01
5,P00948,10.99,0.01
5,P00949,12.52,0.01
5,P00950,9.73,0.01
5,P00952,2.91,0.01
5,P00953,9.68,0.01
5,P00954,2.98,0.01
5,P00955,4.94,0.01
5,P00956,9.17,0.01
5,P00957,6.35,0.01
5,P00958,1.99,0.01
5,P00959,16.27,0.01
5,P00960,9.51,0.01
5,P00961,3.32,0.01
5,P00962,3.48,0.01
5,P00963,5.96,0.01
5,P00964,9.42,0.01
5,P00965,6.44,0.01
5,P00966,2.34,0.01
5,P00967,3.73,0.01
5,P00968,4.29,0.01
5,P00969,9.34,0.01
5,P00970,3.38,0.01
5,P00971,3.98,0.01
5,P00972,6.8,0.01
5,P00973,2.93,0.01
5,P00974,8.58,0.01
5,P00975,3.55,0.01
5,P00976,11.26,0.01
5,P00977,3.3,0.01
5,P00980,3.42,0.01
5,P00981,4.78,0.01
5,P00982,4.04,0.01
5,P00983,4.81,0.01
5,P00984,3.5,0.01
5,P00985,2.37,0.01
5,P00986,11.81,0.01
5,P00987,6.58,0.01
5,P00988,7.13,0.01
5,P00989,2.99,0.01
5,P00990,2.78,0.01
5,P00991,6.15,0.01
5,P00992,9.19,0.01
5,P00993,3.8,0.01
5,P00994,9.97,0.01
5,P00995,3.9,0.01
5,P00996,7.67,0.01
5,P00998,4.68,0.01
5,P00999,2.78,0.01
5,P01000,3.71,0.01
5,P01001,5.74,0.01
5,P01002,13.6,0.01
5,P01003,1.53,0.01
5,P01004,4.15,0.01
5,P01005,4.55,0.01
5,P01006,4.93,0.01
5,P01007,4.49,0.01
5,P01008,4.86,0.01
5,P01009,8.15,0.01
5,P01010,4.02,0.01
5,P01011,6.02,0.01
5,P01012,2.87,0.01
5,P01013,8.09,0.01
5,P01014,12.22,0.01
5,P01015,2.49,0.01
5,P01016,4.31,0.01
5,P01017,5.84,0.01
5,P01018,2.94,0.01
5,P01019,5.63,0.01
5,P01020,8.81,0.01
5,P01021,3.57,0.01
5,P01022,3.13,0.01
5,P01023,3.7,0.01
5,P01024,2.49,0.01
5,P01025,7.51,0.01
5,P01026,8.23,0.01
5,P01027,7.38,0.01
5,P01029,3.93,0.01
5,P01030,9.05,0.01
5,P01031,2.09,0.01
5,P01032,2.4,0.01
5,P01034,10.22,0.01
5,P01035,2.22,0.01
5,P01036,9.34,0.01
5,P01037,10.105,3.365
5,P01038,4.38,0.01
5,P01039,3.8,0.01
5,P01041,2.42,0.01
5,P01042,2.55,0.01
5,P01043,3.13,0.01
5,P01044,5.03,0.01
5,P01045,2.44,0.01
5,P01046,12.06,0.01
5,P01047,4.44,0.01
5,P01048,2.69,0.01
5,P01049,6.01,0.01
5,P01050,4.11,0.01
5,P01051,2.42,0.01
5,P01052,1.56,0.01
5,P01054,1.93,0.01
5,P01055,4.46,0.01
5,P01056,3.89,0.01
5,P01057,2.23,0.01
5,P01059,6.37,0.01
5,P01060,3.29,0.01
5,P01062,4.29,0.01
5,P01063,4.85,0.01
5,P01064,1.98,0.01
5,P01066,7.22,0.01
5,P01067,6.48,0.01
5,P01068,3.04,0.01
5,P01069,9.71,0.01
5,P01070,4.96,0.01
5,P01071,2.3,0.01
5,P01072,5.31,0.01
5,P01073,2.94,0.01
5,P01074,6.9,0.01
5,P01075,2.45,0.01
5,P01076,6.67,0.01
5,P01077,8.02,0.01
5,P01079,5.87,0.01
5,P01080,2.28,0.01
5,P01081,3.28,0.01
5,P01082,5.22,0.01
5,P01083,2.98,0.01
5,P01084,2.76,0.01
5,P01085,6.81,0.01
5,P01086,3.91,0.01
5,P01087,1.85,0.01
5,P01088,7.25,0.01
5,P01089,7.62,0.01
5,P01090,3.97,0.01
5,P01091,5.34,0.01
5,P01092,6.85,0.01
5,P01093,4.27,0.01
5,P01094,4.22,0.01
5,P01095,5.88,0.01
5,P01096,2.78,0.01
5,P01097,3.29,0.01
5,P01099,10.68,0.01
5,P01100,6.82,0.01
5,P01101,3.2,0.01
5,P01102,3.37,0.01
5,P01103,3.24,0.01
5,P01104,8.16,0.01
5,P01105,10.51,0.01
5,P01106,2.74,0.01
5,P01107,9.89,0.01
5,P01108,2.98,0.01
5,P01109,2.57,0.01
5,P01110,4.8,0.01
5,P01111,10.34,0.01
5,P01112,4.23,0.01
5,P01113,4.56,0.01
5,P01114,4.76,0.01
5,P01115,3.99,0.01
5,P01116,3.53,0.01
5,P01117,3.33,0.01
5,P01118,5.78,0.01
5,P01119,3.48,0.01
5,P01120,2.16,0.01
5,P01121,3.48,0.01
5,P01122,2.27,0.01
5,P01123,4.95,0.01
5,P01124,3.87,0.01
5,P01125,5.56,0.01
5,P01126,8.06,0.01
5,P01127,4.44,0.01
5,P01128,5.12,0.01
5,P01129,3.0,0.01
5,P01130,13.65,0.01
5,P01131,7.33,0.01
5,P01132,5.43,0.01
5,P01133,3.82,0.01
5,P01135,2.4,0.01
5,P01136,4.98,0.01
5,P01137,2.87,0.01
5,P01138,8.33,0.01
5,P01139,2.8,0.01
5,P01140,3.69,0.01
5,P01141,3.54,0.01
5,P01143,4.01,0.01
5,P01144,2.89,0.01
5,P01145,4.31,0.01
5,P01146,7.62,0.01
5,P01149,11.24,0.01
5,P01150,4.69,0.01
5,P01151,1.65,0.01
5,P01152,6.81,0.01
5,P01153,6.32,0.01
5,P01154,5.31,0.01
5,P01155,3.38,0.01
5,P01156,2.84,0.01
5,P01157,3.86,0.01
5,P01158,7.04,0.01
5,P01159,2.1,0.01
5,P01160,10.83,0.01
5,P01161,6.51,0.01
5,P01162,4.63,0.01
5,P01163,3.22,0.01
5,P01164,3.64,0.01
5,P01165,7.37,0.01
5,P01166,9.66,0.01
5,P01167,8.57,0.01
5,P01168,2.44,0.01
5,P01169,3.74,0.01
5,P01170,6.82,0.01
5,P01171,3.31,0.01
5,P01172,3.41,0.01
5,P01173,1.36,0.01
5,P01174,2.42,0.01
5,P01175,4.46,0.01
5,P01176,4.09,0.01
5,P01177,9.2,0.01
5,P01178,3.68,0.01
5,P01180,16.21,0.01
5,P01182,4.07,0.01
5,P01184,2.21,0.01
5,P01185,4.02,0.01
5,P01187,10.51,0.01
5,P01188,4.51,0.01
5,P01189,5.32,0.01
5,P01190,2.29,0.01
5,P01191,3.3,0.01
5,P01192,7.18,0.01
5,P01193,8.91,0.01
5,P01194,13.57,0.01
5,P01195,11.05,0.01
5,P01197,3.54,0.01
5,P01198,7.01,0.01
5,P01199,3.31,0.01
5,P01200,9.36,0.01
5,P01201,5.48,0.01
5,P01202,4.26,0.01
5,P01203,12.07,0.01
5,P01204,2.87,0.01
5,P01205,5.38,0.01
5,P01206,4.19,0.01
5,P01207,4.14,0.01
5,P01208,9.28,0.01
5,P01209,4.1,0.01
5,P01210,4.42,0.01
5,P01211,7.29,0.01
5,P01212,2.53,0.01
5,P01213,3.66,0.01
5,P01214,3.19,0.01
5,P01217,11.69,0.01
5,P01218,5.3,0.01
5,P01219,6.03,0.01
5,P01221,2.55,0.01
5,P01222,3.0,0.01
5,P01224,4.6,0.01
5,P01225,2.83,0.01
5,P01226,3.99,0.01
5,P01227,2.86,0.01
5,P01228,2.56,0.01
5,P01229,3.84,0.01
5,P01231,3.25,0.01
5,P01232,10.12,0.01
5,P01233,5.35,0.01
5,P01234,3.14,0.01
5,P01235,2.38,0.01
5,P01236,2.74,0.01
5,P01237,4.6,0.01
5,P01238,13.2,0.01
5,P01239,5.6,0.01
5,P01240,2.34,0.01
5,P01241,2.25,0.01
5,P01242,4.05,0.01
5,P01243,2.68,0.01
5,P01244,3.37,0.01
5,P01245,3.67,0.01
5,P01246,3.39,0.01
5,P01247,4.45,0.01
5,P01248,6.03,0.01
5,P01249,9.42,0.01
5,P01250,6.67,0.01
5,P01251,5.51,0.01
5,P01252,3.94,0.01
5,P01254,3.5,0.01
5,P01255,3.29,0.01
5,P01256,4.07,0.01
5,P01257,5.78,0.01
5,P01258,3.21,0.01
5,P01259,3.615,0.6150000000000002
5,P01260,6.11,0.01
5,P01261,8.43,0.01
5,P01262,5.73,0.01
5,P01263,7.65,0.01
5,P01264,4.87,0.01
5,P01265,1.57,0.01
5,P01266,7.72,0.01
5,P01267,2.14,0.01
5,P01268,3.75,0.01
5,P01269,2.51,0.01
5,P01270,7.09,0.01
5,P01271,10.84,0.01
5,P01272,7.72,0.01
5,P01273,5.74,0.01
5,P01274,6.09,0.01
5,P01275,2.8,0.01
5,P01276,8.6,0.01
5,P01277,6.2,0.01
5,P01278,10.07,0.01
5,P01279,3.13,0.01
5,P01280,3.49,0.01
5,P01281,4.99,0.01
5,P01282,4.05,0.01
5,P01283,3.39,0.01
5,P01284,3.68,0.01
5,P01286,6.12,0.01
5,P01287,3.85,0.01
5,P01288,6.5,0.01
5,P01289,4.36,0.01
5,P01290,5.31,0.01
5,P01291,2.53,0.01
5,P01292,2.52,0.01
5,P01293,6.1,0.01
5,P01294,3.05,0.01
5,P01295,8.3,0.01
5,P01296,2.25,0.01
5,P01297,2.27,0.01
5,P01298,5.07,0.01
5,P01299,6.23,0.01
5,P01300,8.98,0.01
5,P01302,5.71,0.01
5,P01303,6.13,0.01
5,P01304,2.45,0.01
5,P01305,3.33,0.01
5,P01308,8.24,0.01
5,P01309,10.9,0.01
5,P01310,3.73,0.01
5,P01311,7.56,0.01
5,P01312,3.34,0.01
5,P01313,3.23,0.01
5,P01315,2.95,0.01
5,P01316,13.33,0.01
5,P01317,6.09,0.01
5,P01318,6.08,0.01
5,P01319,5.02,0.01
5,P01320,3.64,0.01
5,P01321,5.99,0.01
5,P01322,9.46,0.01
5,P01323,5.35,0.01
5,P01324,3.71,0.01
5,P01325,8.21,0.01
5,P01326,3.2,0.01
5,P01329,4.17,0.01
5,P01330,7.22,0.01
5,P01331,2.04,0.01
5,P01332,3.29,0.01
5,P01333,3.99,0.01
5,P01334,2.82,0.01
5,P01335,3.26,0.01
5,P01336,7.58,0.01
5,P01337,4.74,0.01
5,P01339,3.19,0.01
5,P01340,3.63,0.01
5,P01341,6.18,0.01
5,P01342,3.21,0.01
5,P01343,5.98,0.01
5,P01344,3.67,0.01
5,P01345,3.5,0.01
5,P01346,2.61,0.01
5,P01347,2.89,0.01
5,P01348,7.85,0.01
5,P01349,3.31,0.01
5,P01350,5.03,0.01
5,P01351,5.41,0.01
5,P01352,3.74,0.01
5,P01353,3.27,0.01
5,P01354,3.46,0.01
5,P01355,3.78,0.01
5,P01357,1.58,0.01
5,P01358,2.77,0.01
5,P01359,6.37,0.01
5,P01360,1.74,0.01
5,P01361,3.16,0.01
5,P01362,3.05,0.01
5,P01363,5.23,0.01
5,P01364,6.54,0.01
5,P01366,3.08,0.01
5,P01367,7.96,0.01
5,P01368,1.88,0.01
5,P01369,2.64,0.01
5,P01370,1.99,0.01
5,P01371,8.03,0.01
5,P01372,7.62,0.01
5,P01373,3.9,0.01
5,P01374,4.02,0.01
5,P01375,1.7,0.01
5,P01376,3.98,0.01
5,P01377,4.64,0.01
5,P01378,5.98,0.01
5,P01379,11.93,0.01
5,P01380,6.22,0.01
5,P01381,11.61,0.01
5,P01382,4.3,0.01
5,P01383,5.42,0.01
5,P01384,9.89,0.01
5,P01385,3.53,0.01
5,P01386,3.74,0.01
5,P01387,2.47,0.01
5,P01388,6.73,0.01
5,P01389,4.43,0.01
5,P01390,5.85,0.01
5,P01391,3.46,0.01
5,P01392,3.72,0.01
5,P01393,6.8,0.01
5,P01394,3.38,0.01
5,P01395,3.95,0.01
5,P01396,8.81,0.01
5,P01397,3.31,0.01
5,P01398,7.07,0.01
5,P01399,9.15,0.01
5,P01400,10.83,0.01
5,P01401,9.71,0.01
5,P01402,9.58,0.01
5,P01403,4.65,0.01
5,P01404,5.35,0.01
5,P01405,7.41,0.01
5,P01406,9.91,0.01
5,P01407,5.67,0.01
5,P01408,4.34,0.01
5,P01409,3.52,0.01
5,P01410,2.17,0.01
5,P01411,2.65,0.01
5,P01412,3.59,0.01
5,P01413,7.46,0.01
5,P01414,7.46,0.01
5,P01415,7.31,0.01
5,P01416,4.9,0.01
5,P01417,8.28,0.01
5,P01418,7.72,0.01
5,P01419,8.36,0.01
5,P01420,10.92,0.01
5,P01421,10.15,0.01
5,P01422,2.87,0.01
5,P01423,3.39,0.01
5,P01425,3.78,0.01
5,P01426,5.66,0.01
5,P01427,4.93,0.01
5,P01428,3.24,0.01
5,P01429,5.0,0.01
5,P01430,6.98,0.01
5,P01431,7.32,0.01
5,P01432,1.98,0.01
5,P01433,3.15,0.01
5,P01434,2.32,0.01
5,P01435,3.83,0.01
5,P01436,8.81,0.01
5,P01437,7.54,0.01
5,P01438,1.83,0.01
5,P01439,5.5,0.01
5,P01440,13.37,0.01
5,P01441,4.25,0.01
5,P01442,5.21,0.01
5,P01443,10.33,0.01
5,P01445,5.59,0.01
5,P01446,2.76,0.01
5,P01447,1.81,0.01
5,P01448,3.5,0.01
5,P01449,6.21,0.01
5,P01450,6.13,0.01
5,P01451,1.4449999999999998,0.955
5,P01452,2.26,0.01
5,P01453,8.68,0.01
5,P01454,2.36,0.01
5,P01455,3.25,0.01
5,P01456,2.96,0.01
5,P01457,5.78,0.01
5,P01458,2.27,0.01
5,P01459,8.58,0.01
5,P01460,3.88,0.01
5,P01461,7.89,0.01
5,P01462,8.83,0.01
5,P01463,2.16,0.01
5,P01464,7.6,0.01
5,P01466,7.87,0.01
5,P01467,11.87,0.01
5,P01468,3.04,0.01
5,P01469,11.13,0.01
5,P01470,5.13,0.01
5,P01471,3.01,0.01
5,P01472,2.64,0.01
5,P01473,2.81,0.01
5,P01474,7.59,0.01
5,P01475,2.99,0.01
5,P01476,8.59,0.01
5,P01477,5.63,0.01
5,P01478,4.81,0.01
5,P01479,9.42,0.01
5,P01480,2.26,0.01
5,P01481,9.29,0.01
5,P01482,4.14,0.01
5,P01483,7.85,0.01
5,P01484,12.95,0.01
5,P01485,4.6,0.01
5,P01486,12.81,0.01
5,P01487,4.26,0.01
5,P01488,4.17,0.01
5,P01489,2.69,0.01
5,P01490,3.93,0.01
5,P01491,4.59,0.01
5,P01492,4.58,0.01
5,P01493,1.93,0.01
5,P01494,7.73,0.01
5,P01495,3.64,0.01
5,P01496,2.55,0.01
5,P01497,3.19,0.01
5,P01498,2.11,0.01
5,P01499,1.99,0.01
5,P01500,3.66,0.01
